0,580
1,845
2,1317
3,2015
4,2800
5,4581
6,6058
7,7813
8,9823
9,11958
10,14581
11,17435
12,20693
13,24621
14,28358
15,31541
16,34994
17,37679
18,40684
19,43254
20,45305
21,59482
22,64667
23,67349
24,69481
25,71640
26,73679
27,75559
28,76097
29,77138
30,78199
31,79236
32,79863
33,80862
34,81738
35,82892
36,84367
37,86203
38,88422
39,91088
40,93735
41,97072
42,100280
43,104606
44,109778
45,115550
46,121513
47,128810
48,137669
49,149134
50,162607
51,179414
52,196800
53,216325
54,237152
55,260149
56,287188
57,318993
58,357269
59,390450
60,426640
61,470753
62,515284
63,563649
64,623054
65,686046
66,750225
67,807927
68,870113
69,941017
70,1015816
71,1092670
72,1174242
73,1252623
74,1321302
75,1393792
76,1471095
77,1553424
78,1637165
79,1727222
80,1804283
81,1872794
82,1942899
83,2016404
84,2096193
85,2175361
86,2257441
87,2335718
88,2407298
89,2481943
90,2555938
91,2634758
92,2716055
93,2809580
94,2895919
95,2966290
96,3034289
97,3108647
98,3185244
99,3270157
100,3362701
101,3443224
102,3523257
103,3602849
104,3683142
105,3776257
106,3869723
107,3963262
108,4049511
109,4127470
110,4199783
111,4285167
112,4374038
113,4469956
114,4568987
115,4663202
116,4744105
117,4834909
118,4930869
119,5034058
120,5142244
121,5250001
122,5349963
123,5446405
124,5537784
125,5631829
126,5739403
127,5856523
128,5983242
129,6107967
130,6217392
131,6319984
132,6436593
133,6557783
134,6689236
135,6820687
136,6949997
137,7065092
138,7174027
139,7296023
140,7432859
141,7571726
142,7714815
143,7849755
144,7974223
145,8100602
146,8244682
147,8391036
148,8532408
149,8714972
150,8872815
151,9004012
152,9144380
153,9308985
154,9483533
155,9664698
156,9860255
157,10038314
158,10203198
159,10365774
160,10541394
161,10740576
162,10950803
163,11165735
164,11362033
165,11540915
166,11713506
167,11923206
168,12138153
169,12362998
170,12601598
171,12819000
172,13018491
173,13216046
174,13436961
175,13673568
176,13923594
177,14165080
178,14392220
179,14615097
180,14821735
181,15062466
182,15343893
183,15620498
184,15910553
185,16172550
186,16397692
187,16617659
188,16867402
189,17157430
190,17445086
191,17736820
192,17996589
193,18221073
194,18422360
195,18677208
196,18950494
197,19234990
198,19519001
199,19789814
200,20015378
201,20234934
202,20503598
203,20792677
204,21080686
205,21370319
206,21636168
207,21854287
208,22057859
209,22317895
210,22594404
211,22867048
212,23131420
213,23400223
214,23612607
215,23831900
216,24087713
217,24367360
218,24646243
219,24937996
220,25202790
221,25429494
222,25679483
223,25941726
224,26229571
225,26519473
226,26825691
227,27102436
228,27342038
229,27544818
230,27793227
231,28081613
232,28384360
233,28700599
234,28989199
235,29240195
236,29484598
237,29760628
238,30063163
239,30371369
240,30686470
